sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Amer	Ne_Aara:Aqua:Amel:Amer	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Amer:Acol:Agam	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Amer_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Acol:Agam_to_Aara:Aqua:Amel:Amer	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Amer	height_Aara:Aqua:Amel:Amer	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Amer:Acol:Agam
20	0.001266545037372188	9.281982221287273E-4	0.0010704127932186862	9.227226494766336E-4	0.0014652035647531433	0.0014801825342542312	0.0013596242795339154	0.0011613253283868305	0.0013207588741726175	9.787375698279905E-4	0.0012421526535283378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004930168335102286	0.0	0.00843563389393628	0.0	0.0098635158768406	0.0	0.0	5.493791330041867E-4	0.01017328096963242
21	8.497384341275126E-4	5.494272894789237E-4	0.0010695637833781878	6.418010154437947E-4	7.902764166329919E-4	0.0012113730717515769	5.73932462283877E-4	7.38842561847792E-4	9.896702963978169E-4	9.040307401403962E-4	0.0011121161072350772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005260075636754558	0.0	0.008772927320596457	0.0	0.010603891740015236	0.0	0.0	0.0011640279715802292	0.010605029187573936
22	0.0015814832059190642	0.0015039603022405925	0.002078061029704435	0.0015355272368965305	0.0017864545394594782	0.0015138732889754083	0.0014634640682133764	8.906072482234245E-4	0.001599693550305392	0.0012586416917218812	0.0013002382002005148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.433399908519243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005024417657947315	0.0	0.007732474431269582	0.0	0.009625519294488336	0.0	0.0	7.816123573390846E-4	0.010237381617604456
23	0.0014672471069333334	0.00185644088312493	0.0014988441999158131	0.001880364296236484	0.0019610131133220607	0.001213614871445026	0.0010258320657865515	0.0013384288774924264	0.0014916418171782985	0.001001313773705092	0.001649155193637002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.433399908519243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004531373599732551	0.0	0.007562195911009565	0.0	0.009054347121969947	0.0	0.0	4.532581319668088E-4	0.009666523514833252
24	0.0014678055533729963	0.0016292197718364954	0.0011005923106522004	0.0023097234529002825	0.001566999761769966	0.0010949297172609628	0.0012990178580134385	0.0012330680018073402	0.0010191666468011172	0.0010936675139736653	0.0010648078679760056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.080670485383029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005474079223174522	0.0	0.007478555743735101	0.0	0.01001699195613904	0.0	0.0	6.697642052541607E-4	0.010236200373238205
25	9.130542351582743E-4	6.557792474958876E-4	0.0010603556195384189	7.261156949605118E-4	8.658068545197697E-4	8.421688609906879E-4	0.0012744830012339434	8.287254146639407E-4	9.598972189329331E-4	9.148309285280064E-4	0.001458203597937251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048497489752271005	0.0	0.007501877332264779	0.0	0.00897409789586623	0.0	0.0	4.267743802789173E-4	0.009288255604114509
26	7.268558908005692E-4	8.369847642026436E-4	0.0012330953165905288	0.0013318148012228478	0.0015231297688461562	6.21154003902885E-4	9.424770688626935E-4	5.34412296028458E-4	7.889119328891649E-4	7.374384533892091E-4	8.675215645266909E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00520711504504902	0.0	0.007745990650279948	0.0	0.00943075527946279	0.0	0.0	3.258018928981969E-4	0.009994457142133926
27	5.031627671296849E-4	0.0011857811763566536	9.242946253869724E-4	9.57215439222906E-4	9.973554911506962E-4	9.095106103143712E-4	7.29674616485478E-4	0.001043653005598001	7.123560439673776E-4	8.942946719703238E-4	0.0011420762523461918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005271520837196081	0.0	0.007945323938377808	0.0	0.009464709569734348	0.0	0.0	3.435767453042835E-4	0.010075239912317466
28	0.001224836606208394	0.001030014037352487	0.0010950643274333636	9.482631990194739E-4	0.001141634092375155	8.604739561869672E-4	0.0012307713709510028	9.183523926967766E-4	7.981785268210636E-4	9.78253577266115E-4	0.0012492975910354243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052249851766351975	0.0	0.00814806962891784	0.0	0.009608746093526436	0.0	0.0	8.88777592069465E-4	0.010392390288831335
29	9.549702583849279E-4	8.964937806207142E-4	0.0010573126639860325	0.0011984813089688977	9.11867908522944E-4	6.057367927864284E-4	0.0013416140017543869	6.492480690337391E-4	8.531033730570039E-4	9.219183420065903E-4	0.0012131411293675857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005195018205717712	0.0	0.00846544274085967	0.0	0.009695741610691385	0.0	0.0	8.283322086705767E-4	0.010574211075347551
30	0.0019519289111244074	0.0015129449663630681	0.0012965845584777776	9.565684534585149E-4	0.0014213704114215619	7.03451570286078E-4	9.79855696557044E-4	9.377388829123482E-4	0.0010695590125865601	8.871060610242251E-4	0.001392381319491198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005215450532462912	0.0	0.007890273697258577	0.0	0.009063568562954826	0.0	0.0	7.712387243767587E-4	0.009423392876754533
31	0.0011218756603495036	7.262167702580697E-4	8.866441109483112E-4	7.492777151178227E-4	7.238341210234801E-4	0.0012091583093383203	0.0010320615462690453	7.132039616638224E-4	9.450393752901888E-4	8.57755088445732E-4	0.0014715693131156745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005381464149097289	0.0	0.0074783147944525	0.0	0.009097593819999914	1.734723475976807E-18	1.734723475976807E-18	0.0012699121710784012	0.0092016330946846
32	8.999008964889081E-4	7.690324833526369E-4	9.442297580989547E-4	8.327399137273552E-4	8.890679671357682E-4	5.770308054065373E-4	0.0011573265386602988	8.211785013763911E-4	0.0012117166009268363	5.803823044709319E-4	0.0016201373494563966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.964370377072365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005963348591344994	0.0	0.008432020682372225	0.0	0.009862490211331731	0.0	0.0	0.0012770993640567312	0.010299005377154726
33	9.292259683371135E-4	9.549711434486885E-4	0.0012731080389963426	0.0010861290653476328	0.0010716959652955947	0.0011791302186996502	9.01609878345206E-4	9.683916100226151E-4	9.308884131066788E-4	0.0011239710848198587	0.0017402318769156985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.964370377072365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005980778470708873	0.0	0.008409788005657058	0.0	0.009699852664378948	0.0	0.0	0.0012464342161116193	0.010168256542022403
34	0.0013321203880077295	0.0016419141578022946	0.002283913938750996	0.0012224715496962628	0.0011371701863974214	0.0014783579730015754	0.0016099211900857371	0.0018157517425619477	0.0017479279860253079	0.0010800580933658299	0.001389692391381991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.964370377072365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006159657769023458	0.0	0.007766719521071001	0.0	0.00956721760649227	0.0	0.0	0.001230241652796591	0.009927221267616526
35	0.0010235404151517577	9.904931384035602E-4	8.673019249462968E-4	0.00126119695571596	0.0011433025228093057	9.481102992870186E-4	0.0012030375860338656	9.918047169134724E-4	0.0017905524108476816	7.303557344995294E-4	0.0013659009377081108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.851144232729002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.0056814265197444825	1.734723475976807E-18	0.007575574347494401	1.734723475976807E-18	0.009827752057693175	0.0	0.0	0.001303399935329571	0.009976657072927237
36	0.0010020498188780637	8.720564271609554E-4	7.677567872726681E-4	6.851633318868163E-4	0.0011990697703485255	7.051988672815229E-4	8.927385992053906E-4	6.294162420954457E-4	6.193995519475854E-4	7.193579458076202E-4	8.477713890504724E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.086486829782935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00673886525970776	0.0	0.009374547687354517	0.0	0.011921655512915852	0.0	0.0	7.545320972656474E-4	0.012082287716387564
37	9.576284219448218E-4	6.76690941439584E-4	0.0012570975324413768	5.161706091716786E-4	0.001504264180415569	7.770528307868042E-4	0.0010143014956112528	9.024532329433999E-4	0.0011237451046121393	9.48607119775582E-4	6.80418954930489E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006346467940076053	0.0	0.009078323321868056	0.0	0.01162644395567717	0.0	0.0	5.601428214019998E-4	0.011695340623420052
38	9.422033888943855E-4	7.623254770620297E-4	0.001465564605855271	7.009942137795446E-4	0.0011811352521591755	0.0010237447905164633	9.905067089273152E-4	9.72109723541492E-4	8.524767946029901E-4	6.692802276895426E-4	8.406266757616639E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574891563001797	0.0	0.00949651097758973	0.0	0.011470971627468405	0.0	0.0	0.0012475291991945192	0.01169993982073865
39	8.896619868649685E-4	7.70406958085836E-4	0.001320260669252491	9.300393253103064E-4	0.0010906441606067215	7.750770934938187E-4	8.097365898278946E-4	8.781228535033696E-4	0.0013117810909866866	6.484525756631129E-4	0.0011138395900726604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.123097419379484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00602343053286847	0.0	0.008967809089793749	0.0	0.010304712051563789	0.0	0.0	8.725299238987617E-4	0.010493215462358837
40	9.711053265389572E-4	9.7517540245005E-4	0.0011012204096325718	0.0011411105033472047	8.778473603715105E-4	9.715047247049141E-4	0.0011548555014741376	0.001282593222694505	0.0016762710609424432	0.0010922287317215364	0.0016312139948034576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.123097419379484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005790026029515348	0.0	0.008991683246200081	0.0	0.01043403341275348	0.0	0.0	6.98646804892929E-4	0.010746750102697513
41	0.0012719030117888793	9.523703241708321E-4	0.0010903166217700485	8.766546125804628E-4	8.712140768627021E-4	0.0012558706100278046	0.0017536882260930295	0.0010538444408939639	7.800537691916217E-4	8.769595777246014E-4	0.0010109541658732827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005583051428575095	0.0	0.00887665605393754	0.0	0.010295909894661094	0.0	0.0	1.919534971482756E-4	0.010384157866083477
42	7.870981552933452E-4	4.051772935822477E-4	4.483592564872855E-4	4.881651690278272E-4	6.636489219313469E-4	5.597023690919175E-4	4.890944566755286E-4	5.5399489673362E-4	4.960127737034356E-4	6.227807591770133E-4	3.1072963348005887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.710378625773492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006212413398151131	0.0	0.007587435073924555	0.0	0.01062805658692422	1.734723475976807E-18	1.734723475976807E-18	0.001276073984605131	0.010654724939654558
43	9.426728936309919E-4	7.366440470683188E-4	5.231823056414676E-4	9.901021333945333E-4	8.81538607599775E-4	6.330669560189969E-4	4.935546708307654E-4	5.008977007162002E-4	6.496742962646087E-4	7.123123149732911E-4	5.698141206910715E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006564244939305417	0.0	0.007940524748170785	0.0	0.011028098577917792	0.0	0.0	0.0013155271801132094	0.011405779408921832
44	8.713653962241774E-4	6.192185632261305E-4	9.436876662856024E-4	4.2718204285000503E-4	6.623143360237146E-4	4.957943277605516E-4	4.887727734790903E-4	9.506694468637597E-4	6.268183419359207E-4	5.428312267442363E-4	6.708928115254193E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006390188633729927	0.0	0.008505035292038155	0.0	0.011127085907172034	0.0	0.0	8.87026241940864E-4	0.011715651863976896
45	5.768746334261823E-4	4.8513560280467524E-4	5.915131351829423E-4	9.284202434214308E-4	0.0011239671303022484	6.201300674210024E-4	5.900222147444097E-4	7.818254356059922E-4	4.949057781657892E-4	7.68940883286942E-4	7.418022268348845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.00677887335415943	0.0	0.008975239705488155	0.0	0.011780723547679147	0.0	0.0	9.771245693250656E-4	0.01224495108161972
46	7.476489652424015E-4	6.116828262484267E-4	7.112993325725368E-4	9.595886781260661E-4	9.551694291609238E-4	5.935027811484438E-4	5.857488964423037E-4	8.053423827584119E-4	6.523183437116721E-4	7.631843370782383E-4	7.054026144265789E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006743451836850151	0.0	0.009208194045898614	0.0	0.011868304136865352	0.0	0.0	8.185763480890208E-4	0.01238419677864667
47	0.0010081110570949964	9.116715952014973E-4	7.855839864225696E-4	5.948972739956137E-4	8.70689526595074E-4	7.962616174702457E-4	6.934624694148025E-4	8.521482091360173E-4	8.257297985021503E-4	6.123686821694573E-4	8.428876092556267E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.75835124431674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9678855052107105	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006637098080416221	0.0	0.009209137847035588	0.0	0.011561419520205436	0.0	0.0	7.810930605912265E-4	0.011992185441264876
48	7.11104077901563E-4	8.48888064397339E-4	8.499600562779144E-4	5.920751934312845E-4	7.448274375802063E-4	4.299096233312228E-4	6.148147655006606E-4	8.135051072098793E-4	0.0010280440258960996	8.32780619466153E-4	7.740995129238125E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447957782812196	0.0	0.0	0.0	0.0	0.0	0.006292466238391081	0.0	0.008466110817218363	0.0	0.010815833278474032	0.0	0.0	5.584676373025666E-4	0.01140990064461441
49	7.376951009082529E-4	5.277426785532424E-4	6.735777222131578E-4	5.845089940369398E-4	5.197999633146246E-4	5.266229133480625E-4	6.765077772220697E-4	5.335897434366571E-4	6.327948187630854E-4	5.384890415597624E-4	6.944213675297467E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.70916741446642	0.0	0.0	0.0	0.0	0.0	0.006296181874947724	0.0	0.008989530936840318	0.0	0.010851024530046311	0.0	0.0	7.134336141555297E-4	0.011324981361744884
50	7.332205986227668E-4	8.046274016463292E-4	0.0013481748788947488	5.595106629226177E-4	9.60025099361982E-4	3.631549498480963E-4	7.982626656290984E-4	6.359766870685886E-4	4.992723240650825E-4	6.239483094631206E-4	5.143378004783032E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.70916741446642	0.0	0.0	0.0	0.0	0.0	0.006044299193832486	0.0	0.00896580493447877	0.0	0.010224626713558142	0.0	0.0	8.248945927315839E-4	0.011353644835764166
51	5.920086587016613E-4	8.316334324181353E-4	0.0010912553104830895	6.004074759932076E-4	7.826331457431617E-4	6.55040501410544E-4	8.70482006287836E-4	6.555542640361294E-4	0.0013448366710633536	4.9927065837793E-4	8.878362522143407E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.70916741446642	0.0	0.0	0.0	0.0	0.0	0.005570189535434797	0.0	0.00886130523290462	0.0	0.010551715809219289	0.0	0.0	8.981489851015382E-4	0.011258008294186472
