sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Acol:Agam	Ne_Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Acol:Agam_to_Amer	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Amer_to_Aara:Aqua:Amel:Acol:Agam	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Acol:Agam	height_Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
389	0.0012746906064006762	0.0020068123584916398	0.0014974900731439323	0.0010006363346501668	0.0013581884378351774	0.002260324726475207	0.001385832653017716	0.0010739028372517296	0.0018242173893725242	0.001209173375442725	0.001349965039324331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006914285919883155	0.0	0.008094803628749054	1.734723475976807E-18	1.734723475976807E-18	9.169476444783695E-4	0.010419582100849043	0.0	0.011224980441592305
390	0.0011578024926797322	0.0021077468970246084	0.0014479411785730924	0.002152460372591414	0.0014433281174493242	0.0011994869634327087	0.0014817982996327727	0.0011518432659719262	0.0018451280840333301	0.001438839954112508	0.0015562089558156854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055306206621162585	0.0	0.008751746091784815	0.0	0.0	5.716274684669977E-4	0.01030657939584135	0.0	0.011433929495894005
391	8.865216581718283E-4	0.001962077206693817	0.00115376176507175	0.0021977696140772006	9.350380515505891E-4	0.0015264839240779753	0.0012531281434184584	0.00102507387165458	0.0012706153757409513	0.001314695652129985	0.0015900855945687829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005009689916592069	0.0	0.008955336538636215	0.0	0.0	6.741240505224611E-4	0.009883943390422801	0.0	0.01098368890237518
392	0.0023036845530986366	0.0019862842636066726	0.0012522196687045212	0.003393238928579959	0.0010286189572712855	0.001863213930014328	0.002113129868245914	0.0019101295301436215	0.001671369834637351	0.0014846842419159458	0.0011812910608194477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005289304114420488	0.0	0.008860225806985247	0.0	0.0	6.109715954956997E-4	0.00987123341014588	0.0	0.010662566989328827
393	0.003272847801774123	0.0025835541773393473	0.001995909121286136	0.0010548657502490594	0.0022493504353644283	0.0017057017416944656	0.0018077515053819089	0.0016132204742297454	0.001683217052483688	0.0015584924678566524	9.571169317351688E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005073476396449057	0.0	0.007878688686370731	0.0	0.0	6.723891761830445E-4	0.009559732639582864	0.0	0.010327653968453473
394	0.0012683759155375284	0.0013191985607570657	0.0018041030159762596	8.949391891637025E-4	0.0013349091066251653	6.230491805744951E-4	0.00134540618427623	6.429106066593668E-4	0.0012216443765307242	8.895687852039098E-4	8.556060694267434E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005451868554789506	0.0	0.008021579897379729	0.0	0.0	6.793271792162516E-4	0.009629959943570635	0.0	0.010551664052305313
395	0.0010376871433083604	0.001533630027200384	0.0017113061745120338	8.84149734542963E-4	0.0011373388612080004	0.0013353841749223036	0.0012605037695641835	0.001166772278885238	0.0014201964099827481	9.089359792342711E-4	0.0010637150495863442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005558152699091061	0.0	0.007708575394860925	0.0	0.0	3.145980145412095E-4	0.009244060212336357	0.0	0.010622874321358534
396	0.0010627980523465724	0.0011162739281659092	9.595457878825359E-4	0.0018212402820593976	9.175258077369321E-4	9.596785492708071E-4	8.925276351654662E-4	0.0011089818818127498	0.0017612738015517259	0.0014320385293961264	0.0010081789524883655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.715015769468195	0.0	0.0	0.006045830459235468	0.0	0.007421304376608997	0.0	0.0	8.165394673240144E-4	0.0091896300265024	0.0	0.01121484301296708
397	9.014127931542619E-4	8.736266641736281E-4	8.122939534310409E-4	9.008187553466565E-4	8.139519259735478E-4	0.0010806947301630445	9.9778498088673E-4	8.694997345390043E-4	0.0013301240203081113	0.0010582315812850478	8.550875714867471E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00589866470258546	0.0	0.008180894480344121	0.0	0.0	7.128102636956967E-4	0.00969141984732487	0.0	0.011644308472222642
398	0.001249318811438965	0.001975543318295754	6.734712666936524E-4	8.926508704796235E-4	8.943524803831755E-4	0.0011787389774044123	0.001311028703415851	0.0010210261309143039	0.0013171949339870297	0.001047945346878906	8.467759397478696E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00610939769820042	0.0	0.008251975371965982	0.0	0.0	8.277391209733972E-4	0.009701371778495102	0.0	0.011412827126994238
399	0.0012524404967248542	0.0015803308882324253	0.001184435192338861	0.0010837398645811523	8.234563681890949E-4	0.0010272662091022331	0.0023701974904306033	0.0011252408748000453	0.0013410607811885935	0.0011286011613671758	8.080105819048621E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005942257386203235	0.0	0.008564034915673603	0.0	0.0	7.077528399867822E-4	0.009812931024522529	0.0	0.011542993702558828
400	0.0016567960460910287	8.846545517274989E-4	0.0010474323370066876	0.0010484191354426012	9.142876655367885E-4	0.0011910397874083914	0.0028212043488895153	8.193974990952569E-4	0.0013520587460726587	0.0012626645599523724	0.001033626971141755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060438688935508965	0.0	0.008811099610957749	0.0	0.0	9.070056181346622E-4	0.009965865047705694	0.0	0.010760253266080884
401	5.271371927299918E-4	8.707363581157039E-4	0.0011417689932304415	0.0013269878185754231	7.869797472740211E-4	0.001783346461955605	9.91959265071525E-4	6.415406217738162E-4	0.001051478836122544	0.00121084074978522	7.768953902534893E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005794861149761233	0.0	0.008680306012160065	0.0	0.0	9.833606088798866E-4	0.010185838408505989	0.0	0.011451795240065498
402	5.927477212343592E-4	8.48829476378846E-4	9.095553640248665E-4	0.0010420461925416524	5.774286149539164E-4	8.92526170614556E-4	7.573132579735935E-4	7.278277065007053E-4	0.0010068698774723585	0.001027591397919629	7.471559002908219E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005555686131780316	0.0	0.008574472569250046	0.0	0.0	8.396394590479868E-4	0.00988790483466066	0.0	0.011049669910228769
403	7.517833090817406E-4	7.169248017641702E-4	0.00129376306528626	0.0011569041093035873	8.581028046395768E-4	7.359634579978835E-4	7.219601198827057E-4	0.0010264362751575308	0.0010121980142664198	0.0013429402509129635	7.540844756684662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.396589597137762	0.0	0.0	0.00503162286394606	0.0	0.008605425658728278	0.0	0.0	6.628882538417431E-4	0.00963480618447694	0.0	0.010658273560388854
404	0.0010469325041712598	8.833732243509615E-4	7.565910396614746E-4	7.352797704026586E-4	7.248747423811085E-4	8.815421487652877E-4	7.546552599620639E-4	9.727845513761798E-4	0.001121668664755532	0.0014378722293443816	9.103880711387725E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.983264117541868	0.0	0.0	0.005271392702405497	0.0	0.008076049211579844	0.0	0.0	6.505826844811404E-4	0.01010127960122068	0.0	0.011162896576122764
405	8.863470476076313E-4	0.0010901070643411163	5.726874633259961E-4	0.0011316389560634234	5.991490884767786E-4	7.068490678844733E-4	8.981768768168486E-4	9.666380551626944E-4	6.29212849392545E-4	0.0013991399023192944	6.967770031989541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.983264117541868	0.0	0.0	0.005232385350304831	0.0	0.007936439706520228	0.0	0.0	3.50786523910589E-4	0.009960256937977705	0.0	0.01123866957940905
406	9.316278545080417E-4	5.96967914632811E-4	9.993630396992936E-4	6.296339832048202E-4	5.859976245536456E-4	7.953035525300424E-4	9.167928150330221E-4	0.0010078286472656416	5.295789155453043E-4	5.900321998407298E-4	4.885017149577238E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.983264117541868	0.0	0.0	0.005613173089048944	0.0	0.008138386423422806	0.0	0.0	3.5844740378841375E-4	0.010442453346353409	0.0	0.011216745533225294
407	6.688397402884842E-4	8.906395021599444E-4	9.135156570764409E-4	6.736573893908299E-4	5.290977965183232E-4	9.236480837564007E-4	0.0010584863367571623	6.948224141699729E-4	6.915024893449429E-4	6.797871890245068E-4	7.888036507181249E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006299261920538101	0.0	0.008649737463697793	0.0	0.0	5.525268054344511E-4	0.011477592342495607	0.0	0.012001859805710034
408	8.42822065650011E-4	7.092278756900312E-4	0.0010184091278659922	7.21933541261193E-4	7.587387332296335E-4	8.818777139069755E-4	7.600403751578881E-4	8.248487000905894E-4	0.0010101776216674312	6.419151951498593E-4	5.910400992249134E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005908233826251016	0.0	0.008614512362653882	0.0	0.0	5.63363628117524E-4	0.011402623344472536	0.0	0.012632802545048304
409	5.591534854030028E-4	7.083514034784173E-4	0.0010182042293003623	5.904946319233097E-4	7.050203653447333E-4	4.275782101550689E-4	9.797937510424009E-4	7.442513171015258E-4	9.465928343616143E-4	6.41786045185328E-4	5.857777481957649E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005720984056466683	0.0	0.008689624563392988	0.0	0.0	8.638297216642665E-4	0.011491101815009123	0.0	0.012455277358230415
410	0.0015205183306864812	9.162264270959754E-4	0.0011873700791200652	9.760489351435467E-4	8.41424105564453E-4	0.001525876478186794	0.0011471353102983787	5.959411402598222E-4	6.934495745881035E-4	9.387812820912162E-4	6.523092739762182E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.042875422430011	0.0	0.0	0.005983213043065836	0.0	0.00846572270636161	0.0	0.0	9.221375847591074E-4	0.011113601101436011	0.0	0.012247281143855168
411	0.0021953519418175024	9.599349113238639E-4	9.734010748975567E-4	7.307164443024493E-4	5.896884958070517E-4	0.0010318394313065804	8.875723765562976E-4	7.392168610729635E-4	0.0011166679229455388	7.631748303302454E-4	6.802073622184893E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1504945259139743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005247705452918558	0.0	0.0074060000447936656	0.0	0.0	7.84825874091389E-4	0.009965132237504894	0.0	0.010764299043518676
412	9.174875152802291E-4	0.00106883393071324	8.483247820156253E-4	8.388215794284041E-4	0.001164771055231252	0.0020250653718671095	4.200525276336094E-4	6.1237818536819E-4	0.0016462950719014005	7.819603227606611E-4	8.319139467810596E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.405894970183308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617309806798094	0.0	0.00850189757515881	0.0	0.0	9.161990079022148E-4	0.010734774186154936	0.0	0.01190590886720459
413	2.820180965197208E-4	4.6858077046827497E-4	4.0181097798963134E-4	9.252562306449725E-4	5.466772543874758E-4	6.660989141693068E-4	4.363503974005861E-4	5.702719931772268E-4	0.0010088386571681577	4.3200347696344864E-4	4.7684118934229546E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.405894970183308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.383985291968887	0.0	0.0	0.0	0.006609318316274591	0.0	0.008731450619900369	0.0	0.0	9.539922489018617E-4	0.010973003085071294	0.0	0.011604358747142884
414	4.130490074549697E-4	6.146536451685679E-4	3.6856604678115547E-4	4.555382043233651E-4	4.7965831898490603E-4	6.447720428489756E-4	6.896599893001169E-4	5.904435037298325E-4	8.677845967525429E-4	4.934732302652108E-4	4.517848685846973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.044661947149038	7.405894970183308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006272161404852991	0.0	0.008497916967701684	0.0	0.0	9.50152673887622E-4	0.010741124208317462	0.0	0.011526011359269004
415	7.187723249796437E-4	7.426811326765065E-4	6.078720922821368E-4	9.143827553889848E-4	5.565193742736465E-4	6.282213280465971E-4	5.173356879795206E-4	8.07510440256932E-4	8.335158104770307E-4	0.0014563814424568482	7.571450169985035E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.405894970183308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006580622908731176	0.0	0.008758016047146504	0.0	0.0	9.418475465239086E-4	0.010798647680705091	0.0	0.011529638312413803
416	7.375555827790868E-4	3.86696818679978E-4	6.17765830801944E-4	6.964481382107646E-4	5.211262840577484E-4	5.5121714118104E-4	9.513903778117692E-4	7.586889833639344E-4	9.44816411345087E-4	8.592127153397139E-4	9.204964549038367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005992434331542641	0.0	0.008766793728232584	0.0	0.0	3.500682511214277E-4	0.010492232252504372	0.0	0.010693282327457561
417	5.030613627542976E-4	4.929673175363309E-4	7.545337814461423E-4	8.710406509164952E-4	4.749948056885872E-4	7.38552480616013E-4	9.023967334546128E-4	5.464792886901013E-4	0.001247717067185102	8.371531364918728E-4	8.060865747791062E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006060506168936374	0.0	0.00869128114857022	0.0	0.0	5.166113563251622E-4	0.010444677277139163	0.0	0.011365317365435583
418	9.255890487808697E-4	5.819931830004953E-4	8.002872043388744E-4	8.720648647305009E-4	9.883361456915368E-4	7.776335628328097E-4	9.600471245997218E-4	9.165061741586399E-4	0.0014730445641796194	6.170611785033228E-4	6.614753360385996E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005842724926471194	0.0	0.008668297290938208	0.0	0.0	3.9087135058361346E-4	0.010571596889320653	0.0	0.010939144393049317
419	7.935049965667977E-4	0.0012868053973539844	9.549178487824445E-4	6.744670285495022E-4	0.0010316072425749967	6.981365560063738E-4	8.378719254810109E-4	8.144291648761561E-4	8.217513077289204E-4	5.726957109501979E-4	0.0010196531898911134	0.0	0.0	0.0	0.0	0.0	4.705516797122308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006453778122350282	0.0	0.008596916303324882	0.0	0.0	4.8431578134229547E-4	0.010240894445155408	0.0	0.010884830550380198
420	7.865094448240653E-4	0.0010155055271586866	7.939746402357799E-4	7.74679274383199E-4	0.0011161838111464195	6.242457501636998E-4	0.0011660416029826053	9.091581075208295E-4	0.0010615171883312329	6.025648566941338E-4	6.235984431297935E-4	0.0	0.0	0.0	0.0	0.0	4.705516797122308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.315290556213105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006837735286780898	0.0	0.008589796916053882	0.0	0.0	5.620937293632673E-4	0.010458215283083784	0.0	0.01173271367599717
