sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Amer	Ne_Acol:Agam:Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Aara:Aqua:Amel_to_Acol:Agam:Amer	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Acol:Agam:Amer_to_Aara:Aqua:Amel	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Amer	height_Acol:Agam:Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
229	0.0017610313201687864	0.0010507631903409415	0.0011623364642478875	0.001100918799558137	0.0011758936556219447	0.001004567830715308	0.0011838919886801222	7.329703897376785E-4	0.001010443493582349	0.0012563086559310847	0.001483148541971984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.758959694901264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005826445958611215	0.0	0.008558828870962008	0.0	0.0	8.763855894207053E-4	0.0	0.0098423125201087	0.009906032313125594
230	9.149876597511619E-4	9.724672221784816E-4	0.0012071965991337407	0.0010647975932120892	8.713097527282037E-4	7.841900026358776E-4	0.0014188835479571097	6.955508395227722E-4	6.67814111582497E-4	0.0010824007938897119	0.0012710327227977215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.758959694901264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.87603894998063	0.0	0.0	0.004985103825643627	0.0	0.00878240448960341	0.0	0.0	7.862154207847749E-4	0.0	0.01041523003313269	0.010470661545708271
231	7.588119805479026E-4	7.520699992222503E-4	9.120277759234699E-4	0.0010272265005441192	5.379131629414642E-4	4.224453760562569E-4	6.27364983024973E-4	8.530633601277689E-4	7.443284653855795E-4	5.959096953353111E-4	9.829694585536323E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.758959694901264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.87603894998063	1.734723475976807E-18	1.734723475976807E-18	0.005315456106802417	1.734723475976807E-18	0.008704344928969897	0.0	0.0	6.713451513315483E-4	1.734723475976807E-18	0.010351881007087168	0.01046718320913996
232	0.0010563948632977126	8.275966190747287E-4	0.001204450415411844	7.977119846285354E-4	0.0011571313731472005	8.632521529972756E-4	0.0010275328860329359	7.257837916901264E-4	8.298140971769455E-4	7.372065609940697E-4	0.0012488324724488334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.549877601072726	8.225645260626875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006109999206579708	0.0	0.008516602568420238	0.0	0.0	9.891816363243149E-4	0.0	0.009934035296153582	0.010511512306348376
233	9.28647614368132E-4	8.590923511536554E-4	7.757174961354144E-4	5.456858191069658E-4	7.597257225628632E-4	8.922451603689922E-4	8.3345810665111E-4	7.742606894600591E-4	0.0010301242918047875	6.76748520137116E-4	0.0011464161774269969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.549877601072726	8.489132883871376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005491137254676122	0.0	0.008556167065995544	0.0	0.0	0.0010046648099838393	0.0	0.009722009928989557	0.009871066762389578
234	6.15764749436284E-4	4.960297766737342E-4	5.277939323589704E-4	7.764962715473251E-4	5.972179413820047E-4	6.174604088591486E-4	8.711037863411074E-4	6.378930039702326E-4	6.457049452120865E-4	0.0010930772175925076	5.372320848219221E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.997471270972664	0.0	0.0	0.0	0.0	0.0	0.0	8.549877601072726	8.489132883871376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006159097613937548	0.0	0.009427276450349409	0.0	0.0	9.785871670694307E-4	0.0	0.011215611701964185	0.011381684635156352
235	0.0013732465404353894	0.0013397430690014842	0.0010017806612326984	5.550446797522746E-4	9.114317800514435E-4	7.54719375644548E-4	7.690105965907893E-4	7.807660733978572E-4	7.567976807474331E-4	0.001213875745953506	7.485292477517456E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.135745905936586	0.0	0.0	0.0	0.0	0.0	0.0	20.326085151180997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005793137653205104	0.0	0.009215018347604577	0.0	0.0	0.0010079811974656322	0.0	0.010946999719152892	0.01118245010628752
236	9.430377840502196E-4	0.0013293910673520483	0.0013590707545923612	0.001615792025785659	0.0017194995373848887	0.0012524009789443913	0.001129376011930031	0.0012043202994222097	0.0012163334802644614	0.0018191487859493712	0.0010980569572098288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005291524110062977	0.0	0.007315726840481219	0.0	0.0	6.42605696675444E-4	0.0	0.010156657114399092	0.011286650577295089
237	0.0011955747572757146	0.0010980569572098288	0.0010695616826511465	0.0011077722963430494	0.0015337124669920917	0.0012107753353650563	0.0012524009789443913	9.184164521116934E-4	0.0014615409446622173	0.0016559643530275443	0.0011623687531567867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005321100019270666	0.0	0.0074739285755913674	0.0	0.0	7.360669451578362E-4	0.0	0.010045587233903346	0.011413205609928133
238	9.113859760662595E-4	0.0011886594586073573	0.001328338166743051	0.0010394913315989838	0.0013374327538008693	0.0010471559789134578	9.647646906555539E-4	6.899942809247876E-4	0.001164716887114151	0.0015651462122735153	8.792012909513367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005323645375174629	0.0	0.007107860190340119	0.0	0.0	0.0014569499011940976	0.0	0.009557502237071764	0.01098011806288043
239	0.0010352027362015887	0.0017425968659810372	0.0014491306622701674	0.0017438848423849324	0.0014066780245068089	0.001192170068879576	0.0011803732431767567	6.64026889380204E-4	0.001097742825792043	0.0018890141622526207	8.842363266631783E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517823345286526	0.0	0.007184743842309859	0.0	0.0	0.0015347296843611843	0.0	0.009679576653825576	0.011242354817124925
240	9.390186516814118E-4	8.440076632557698E-4	0.001109526424624282	9.9375551162649E-4	0.0013207205551155495	7.864217835668426E-4	0.0012848277848383745	6.52791326749783E-4	0.0011539399057520737	8.90604295566968E-4	7.446369428690827E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00523162324145311	0.0	0.0073572525311072605	0.0	0.0	0.0016043519453483694	0.0	0.010629847060953941	0.010946169275887452
241	0.001015357604558425	7.517172460619496E-4	8.094610842751846E-4	6.629855019046749E-4	0.001401057420956894	0.0012818751730762298	0.0012819905529621372	8.449970681267345E-4	0.0011141600968979524	0.001089288754637995	9.852244672456038E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00535285736568769	0.0	0.007762413941728403	0.0	0.0	0.001504837340313779	0.0	0.01036048490511597	0.010648128850962616
242	0.0013798922670952417	0.0011849217842192904	0.0010567121268386214	0.0010583913536657043	0.0011144388132000283	0.0013704591572836539	7.903999524776983E-4	0.0011523052971403218	9.29619466366944E-4	0.0012980352235644683	9.260563361316122E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005347746512993805	0.0	0.0074374705557012045	0.0	0.0	0.0015054865732084394	0.0	0.01012981511312412	0.010218507475944636
243	0.001565436280270249	0.0010921246650383426	0.001738696693165992	9.290173532878301E-4	0.001036818046501568	7.623187294475401E-4	0.0015537804263875293	4.8703405467570403E-4	0.001339375636223916	0.0012425170264120655	0.0012941649384684887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055369402708228205	0.0	0.007312678475143799	0.0	0.0	0.0014618433528835444	0.0	0.00979887183396169	0.010022931180766834
244	0.00202228437120346	0.0020287578351581973	0.0025829591209667836	0.0012916311109802466	0.0014097650000871693	0.0014490236513437964	0.0017146260578011375	0.0012075788288184895	0.0017065366649706704	0.0015360855257339418	0.0014588113247440125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004296542021452406	0.0	0.00848089888187847	0.0	0.0	5.354732441425706E-4	0.0	0.010734412853017832	0.010734449581079868
245	0.0019815184425971814	0.0016184783511001026	0.0018772425643946429	0.0012996778355638203	0.0011918070505799107	0.001469409836623168	0.0018365859102309195	9.787255436560572E-4	0.0017106757793212842	0.0012110304737438953	0.0013729713833789759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038539503869772515	0.0	0.0071414597858386105	0.0	0.0	7.82286930017282E-4	0.0	0.010003194445833165	0.010265202831515712
246	8.336447636627981E-4	9.423569351327743E-4	7.970886823736524E-4	6.494209804374783E-4	0.0012684249952000003	9.316633436309294E-4	5.443886682703891E-4	6.56439261555495E-4	7.19378726754651E-4	0.0012657856935593802	0.0011922815020870147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88249900430284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005146035112587149	0.0	0.007030353070261971	0.0	0.0	8.272979255793123E-4	0.0	0.010247427926914077	0.010461566935871663
247	7.990107080028943E-4	0.00118586953329727	6.611547053868115E-4	8.972279166924906E-4	0.001291342871986965	6.682997926640632E-4	6.547157655894633E-4	7.541713003552293E-4	7.105487938374376E-4	8.487070401474316E-4	0.001317431904937701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.858017387871138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004906108217615085	0.0	0.007883473106256788	0.0	0.0	9.849309600166098E-4	0.0	0.010465576014443891	0.010499944436999975
248	8.218979692274607E-4	0.0010367034349799084	0.0015788229764020622	0.0010745738735461869	0.001449948302846478	0.0011349296563924714	0.0014750757391747025	0.0012935656058046014	0.0011793625917557518	0.001058069415366449	0.0015797138356790556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004856478786059311	0.0	0.0076720803116889225	0.0	0.0	8.005480538541537E-4	0.0	0.009201367819784019	0.009649036632409248
249	6.774622406926975E-4	0.0010297080038380003	9.580540102459419E-4	5.84077051162471E-4	8.185593276446603E-4	7.616832034489474E-4	7.553854139739627E-4	7.380790622102206E-4	5.951351647665248E-4	4.4295774118594916E-4	9.206715461737053E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.041129254792917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005056918655929338	0.0	0.008774284416375205	0.0	0.0	0.0014290359374154338	0.0	0.010836412656197636	0.010863551901733643
250	0.0012725890658105694	0.0016694770939880918	7.818359521663962E-4	0.001597753906376881	0.001100686211073804	0.0021434376982678418	0.0011369269372341188	8.516495970730144E-4	0.0010051396294306033	0.0024085892193547944	0.0014227062485470672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055399845499307515	0.0	0.007719508580137427	0.0	0.0	0.001242331439672421	0.0	0.009249114209855335	0.009291608225846529
251	6.90652872910242E-4	9.736162111503935E-4	9.11123427026514E-4	9.386705559125274E-4	0.001045790239658256	0.0011862185238975316	0.0010914590863978523	7.459803864837635E-4	0.001413633654782625	0.001330081925233589	0.0016019692565379026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006344281045898911	0.0	0.00875230531326293	0.0	0.0	9.247563341015334E-4	0.0	0.010066406056758924	0.010163252555911863
252	0.0015427812482464468	9.995836696469742E-4	8.846746795770282E-4	6.885598765108661E-4	8.085127948121928E-4	8.129196097989232E-4	7.861531467047712E-4	9.058617987130128E-4	0.0011699568175488424	6.221629808290586E-4	0.0015432503019751527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061303096461609195	0.0	0.008381398460364302	0.0	0.0	6.52716460625485E-4	0.0	0.009826775296359398	0.009885142832258307
253	7.318085910705587E-4	0.001032742057370104	8.219651929068275E-4	0.0015990079603661912	0.0011805657551378199	0.0010541687225660806	0.0010132023461352471	7.003422047750201E-4	9.133025852051037E-4	0.0010012499155729368	0.0015409799486369741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006215605454092055	0.0	0.008382628242742607	0.0	0.0	0.0010842172232579418	0.0	0.009748925275566379	0.009809481353434575
254	8.453387473333228E-4	9.023372671150996E-4	7.925323811604882E-4	8.575821996876478E-4	7.974608564699215E-4	0.0010592071618531046	7.792392254691551E-4	5.808750989079778E-4	8.744463876129157E-4	4.5280372150375696E-4	0.0012098677587097375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073164528402545215	0.0	0.009055565567483303	0.0	0.0	0.001074126943431935	0.0	0.011488242586751908	0.011507367114034986
255	6.63590997673634E-4	0.0011197283664618257	4.174159457320159E-4	7.813144845580161E-4	8.887081823151973E-4	5.545948560610561E-4	4.419467656304369E-4	6.91038765249846E-4	5.032839692559664E-4	6.264122705831688E-4	8.686041253616494E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006178499925179505	0.0	0.008317815252969351	0.0	0.0	8.439026573365763E-4	0.0	0.01053690486068955	0.010597773644335704
256	0.0015816559606549494	5.858660424734333E-4	0.0012482521834826714	0.0011222891358159863	8.489294407801285E-4	8.227181203708607E-4	0.0010873759776925617	8.572084903543605E-4	9.183411692344935E-4	6.592884584089581E-4	0.0010207709800678258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006411960989787861	0.0	0.00845081143184775	0.0	0.0	7.035848641202633E-4	0.0	0.010435566964450763	0.010498286225879077
257	9.577687018509391E-4	5.335817119196045E-4	7.283687436439635E-4	0.0017001440459364359	8.532140125162602E-4	8.822809622402813E-4	7.257315203151293E-4	8.792814331750959E-4	8.404562188310213E-4	0.0012103570542827432	8.413340547750697E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.041658726582313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006402476709486753	0.0	0.008230255686728642	0.0	0.0	5.640277070132205E-4	0.0	0.00996795187800872	0.010467813694023088
258	0.0012719974723805708	0.0019297432076068137	0.0015555593064211356	0.0014796748150844934	0.0018281587183513863	0.0013574914506095353	0.0012801888710723887	0.0010198066857973038	0.0011710525820153228	0.0016552290792558053	0.0012649022780774585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.962554116849002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.45502769839604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.036499020907378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055289255696094435	0.0	0.007828070675718227	0.0	0.0	1.34025644630182E-4	0.0	0.00928990092480988	0.01024980805262393
259	0.0015852348378320338	0.0011664111079112602	0.0012198633831789244	0.0012824235561230332	0.0015071580974559083	9.861582667874706E-4	0.0010554045466301982	8.408289037017543E-4	9.322849378255159E-4	0.001119133810142233	0.0013341825958288797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.45502769839604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502615289945037	0.0	0.008531700150152546	0.0	0.0	2.796792989938259E-4	0.0	0.009215691497397436	0.009361718273704085
260	9.845153972872103E-4	0.0013921597891839782	0.0013338440674466924	9.997742402215004E-4	0.0011077402882332412	0.0018350439079779797	0.0014585111426764876	9.733308406846875E-4	0.00105586221034702	0.0010217498912669111	0.0014641848934202049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.66135127405519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004655471256047845	0.0	0.008681957727065433	0.0	0.0	3.916980168025847E-4	0.0	0.00899805710394534	0.009363619142249622
